View "u " {
VT (0.797285,1.089287,0,0.797507,1.073312,0,0.805536,1.077978,0) {1.345013,-0.984459,0,1.350632,-1.003565,0,1.339343,-1.000845,0};
VT (0.797507,1.073312,0,0.805759,1.062003,0,0.805536,1.077978,0) {1.350632,-1.003565,0,1.344612,-1.020179,0,1.339343,-1.000845,0};
VT (0.797507,1.073312,0,0.797730,1.057337,0,0.805759,1.062003,0) {1.350632,-1.003565,0,1.356074,-1.023119,0,1.344612,-1.020179,0};
VT (0.805536,1.077978,0,0.805759,1.062003,0,0.813787,1.066669,0) {1.339343,-1.000845,0,1.344612,-1.020179,0,1.333313,-1.017216,0};
VT (0.797730,1.057337,0,0.805981,1.046028,0,0.805759,1.062003,0) {1.356074,-1.023118,0,1.349690,-1.039958,0,1.344612,-1.020178,0};
VT (0.805981,1.046028,0,0.814010,1.050694,0,0.805759,1.062003,0) {1.349690,-1.039958,0,1.338220,-1.036767,0,1.344612,-1.020178,0};
VT (0.805981,1.046028,0,0.814232,1.034719,0,0.814010,1.050694,0) {1.349690,-1.039957,0,1.342925,-1.056763,0,1.338220,-1.036767,0};
VT (0.805759,1.062003,0,0.814010,1.050694,0,0.813787,1.066669,0) {1.344612,-1.020179,0,1.338220,-1.036768,0,1.333313,-1.017216,0};
VT (0.797730,1.057337,0,0.797952,1.041363,0,0.805981,1.046028,0) {1.356074,-1.023118,0,1.361327,-1.043126,0,1.349690,-1.039958,0};
VT (0.797952,1.041363,0,0.806203,1.030054,0,0.805981,1.046028,0) {1.361326,-1.043126,0,1.354562,-1.060189,0,1.349690,-1.039957,0};
VT (0.797952,1.041363,0,0.798175,1.025388,0,0.806203,1.030054,0) {1.361326,-1.043126,0,1.366371,-1.063601,0,1.354562,-1.060189,0};
VT (0.805981,1.046028,0,0.806203,1.030054,0,0.814232,1.034719,0) {1.349690,-1.039957,0,1.354562,-1.060189,0,1.342925,-1.056763,0};
VT (0.813787,1.066669,0,0.814010,1.050694,0,0.822039,1.055360,0) {1.333313,-1.017215,0,1.338220,-1.036767,0,1.326916,-1.033559,0};
VT (0.814010,1.050694,0,0.822261,1.039385,0,0.822039,1.055360,0) {1.338220,-1.036767,0,1.331456,-1.053320,0,1.326916,-1.033559,0};
VT (0.814010,1.050694,0,0.814232,1.034719,0,0.822261,1.039385,0) {1.338220,-1.036767,0,1.342925,-1.056763,0,1.331456,-1.053320,0};
VT (0.822039,1.055360,0,0.822261,1.039385,0,0.830290,1.044051,0) {1.326916,-1.033559,0,1.331456,-1.053320,0,1.320154,-1.049863,0};
VT (0.797285,1.089287,0,0.789256,1.084621,0,0.797507,1.073312,0) {1.345013,-0.984459,0,1.356283,-0.986938,0,1.350632,-1.003565,0};
VT (0.789256,1.084621,0,0.789478,1.068646,0,0.797507,1.073312,0) {1.356283,-0.986938,0,1.362080,-1.006257,0,1.350632,-1.003565,0};
VT (0.789256,1.084621,0,0.781227,1.079955,0,0.789478,1.068646,0) {1.356283,-0.986938,0,1.367709,-0.989385,0,1.362080,-1.006257,0};
VT (0.797507,1.073312,0,0.789478,1.068646,0,0.797730,1.057337,0) {1.350632,-1.003565,0,1.362080,-1.006256,0,1.356074,-1.023119,0};
VT (0.781227,1.079955,0,0.781449,1.063981,0,0.789478,1.068646,0) {1.367709,-0.989385,0,1.373692,-1.008918,0,1.362080,-1.006257,0};
VT (0.781449,1.063981,0,0.789701,1.052672,0,0.789478,1.068646,0) {1.373692,-1.008918,0,1.367702,-1.026032,0,1.362080,-1.006256,0};
VT (0.781449,1.063981,0,0.781672,1.048006,0,0.789701,1.052672,0) {1.373692,-1.008918,0,1.379497,-1.028920,0,1.367702,-1.026032,0};
VT (0.789478,1.068646,0,0.789701,1.052672,0,0.797730,1.057337,0) {1.362080,-1.006256,0,1.367702,-1.026032,0,1.356074,-1.023119,0};
VT (0.781227,1.079955,0,0.773198,1.075290,0,0.781449,1.063981,0) {1.367709,-0.989385,0,1.379297,-0.991797,0,1.373692,-1.008918,0};
VT (0.773198,1.075290,0,0.773421,1.059315,0,0.781449,1.063981,0) {1.379297,-0.991797,0,1.385467,-1.011550,0,1.373692,-1.008918,0};
VT (0.773198,1.075290,0,0.765169,1.070624,0,0.773421,1.059315,0) {1.379297,-0.991797,0,1.391047,-0.994174,0,1.385467,-1.011550,0};
VT (0.781449,1.063981,0,0.773421,1.059315,0,0.781672,1.048006,0) {1.373692,-1.008918,0,1.385467,-1.011549,0,1.379497,-1.028921,0};
VT (0.797730,1.057337,0,0.789701,1.052672,0,0.797952,1.041363,0) {1.356074,-1.023118,0,1.367702,-1.026032,0,1.361326,-1.043126,0};
VT (0.789701,1.052672,0,0.789923,1.036697,0,0.797952,1.041363,0) {1.367702,-1.026032,0,1.373133,-1.046275,0,1.361326,-1.043127,0};
VT (0.789701,1.052672,0,0.781672,1.048006,0,0.789923,1.036697,0) {1.367702,-1.026032,0,1.379497,-1.028920,0,1.373133,-1.046275,0};
VT (0.797952,1.041363,0,0.789923,1.036697,0,0.798175,1.025388,0) {1.361326,-1.043126,0,1.373133,-1.046275,0,1.366371,-1.063601,0};
VT (0.830290,1.044051,0,0.822261,1.039385,0,0.830513,1.028076,0) {1.320154,-1.049863,0,1.331456,-1.053320,0,1.324315,-1.069825,0};
VT (0.822261,1.039385,0,0.822484,1.023410,0,0.830513,1.028076,0) {1.331456,-1.053319,0,1.335775,-1.073522,0,1.324315,-1.069824,0};
VT (0.822261,1.039385,0,0.814232,1.034719,0,0.822484,1.023410,0) {1.331456,-1.053319,0,1.342925,-1.056763,0,1.335775,-1.073522,0};
VT (0.830513,1.028076,0,0.822484,1.023410,0,0.830735,1.012101,0) {1.324315,-1.069824,0,1.335775,-1.073522,0,1.328241,-1.090223,0};
VT (0.814232,1.034719,0,0.814455,1.018745,0,0.822484,1.023410,0) {1.342925,-1.056762,0,1.347405,-1.077209,0,1.335775,-1.073522,0};
VT (0.814455,1.018745,0,0.822706,1.007436,0,0.822484,1.023410,0) {1.347405,-1.077209,0,1.339856,-1.094171,0,1.335775,-1.073521,0};
VT (0.814455,1.018745,0,0.814677,1.002770,0,0.822706,1.007436,0) {1.347405,-1.077208,0,1.351647,-1.098114,0,1.339856,-1.094171,0};
VT (0.822484,1.023410,0,0.822706,1.007436,0,0.830735,1.012101,0) {1.335775,-1.073522,0,1.339856,-1.094171,0,1.328241,-1.090223,0};
VT (0.814232,1.034719,0,0.806203,1.030054,0,0.814455,1.018745,0) {1.342925,-1.056762,0,1.354562,-1.060189,0,1.347405,-1.077209,0};
VT (0.806203,1.030054,0,0.806426,1.014079,0,0.814455,1.018745,0) {1.354562,-1.060189,0,1.359211,-1.080885,0,1.347405,-1.077209,0};
VT (0.806203,1.030054,0,0.798175,1.025388,0,0.806426,1.014079,0) {1.354562,-1.060189,0,1.366371,-1.063600,0,1.359211,-1.080885,0};
VT (0.814455,1.018745,0,0.806426,1.014079,0,0.814677,1.002770,0) {1.347405,-1.077208,0,1.359211,-1.080885,0,1.351647,-1.098114,0};
VT (0.830735,1.012101,0,0.822706,1.007436,0,0.830958,0.996127,0) {1.328241,-1.090223,0,1.339856,-1.094171,0,1.331911,-1.111065,0};
VT (0.822706,1.007436,0,0.822929,0.991461,0,0.830958,0.996127,0) {1.339856,-1.094171,0,1.343680,-1.115276,0,1.331911,-1.111065,0};
VT (0.822706,1.007436,0,0.814677,1.002770,0,0.822929,0.991461,0) {1.339856,-1.094171,0,1.351647,-1.098114,0,1.343680,-1.115277,0};
VT (0.830958,0.996127,0,0.822929,0.991461,0,0.831180,0.980152,0) {1.331911,-1.111065,0,1.343680,-1.115276,0,1.335310,-1.132358,0};
VT (1.045957,0.906327,0,1.037827,0.915626,0,1.030215,0.903587,0) {1.064634,-1.228645,0,1.075556,-1.219095,0,1.082680,-1.234413,0};
VT (1.037827,0.915626,0,1.022043,0.912849,0,1.030215,0.903587,0) {1.075556,-1.219088,0,1.093747,-1.224580,0,1.082680,-1.234406,0};
VT (1.037827,0.915626,0,1.029614,0.924852,0,1.022043,0.912849,0) {1.075556,-1.219094,0,1.086393,-1.209447,0,1.093747,-1.224587,0};
VT (1.030215,0.903587,0,1.022043,0.912849,0,1.014472,0.900846,0) {1.082681,-1.234406,0,1.093748,-1.224580,0,1.101173,-1.240067,0};
VT (1.029614,0.924852,0,1.013789,0.922038,0,1.022043,0.912849,0) {1.086393,-1.209440,0,1.104724,-1.214653,0,1.093748,-1.224580,0};
VT (1.013789,0.922038,0,1.006218,0.910035,0,1.022043,0.912849,0) {1.104724,-1.214654,0,1.112428,-1.230003,0,1.093748,-1.224580,0};
VT (1.013789,0.922038,0,0.997965,0.919224,0,1.006218,0.910035,0) {1.104724,-1.214653,0,1.123497,-1.219737,0,1.112428,-1.230003,0};
VT (1.022043,0.912849,0,1.006218,0.910035,0,1.014472,0.900846,0) {1.093748,-1.224580,0,1.112428,-1.230003,0,1.101173,-1.240067,0};
VT (1.029614,0.924852,0,1.021319,0.934005,0,1.013789,0.922038,0) {1.086393,-1.209447,0,1.097144,-1.199702,0,1.104724,-1.214661,0};
VT (1.021319,0.934005,0,1.005453,0.931153,0,1.013789,0.922038,0) {1.097144,-1.199695,0,1.115610,-1.204628,0,1.104724,-1.214653,0};
VT (1.021319,0.934005,0,1.012942,0.943082,0,1.005453,0.931153,0) {1.097144,-1.199702,0,1.107807,-1.189864,0,1.115610,-1.204634,0};
VT (1.013789,0.922038,0,1.005453,0.931153,0,0.997965,0.919224,0) {1.104725,-1.214654,0,1.115610,-1.204628,0,1.123497,-1.219737,0};
VT (1.014472,0.900846,0,1.006218,0.910035,0,0.998730,0.898105,0) {1.101173,-1.240066,0,1.112428,-1.230003,0,1.120108,-1.245607,0};
VT (1.006218,0.910035,0,0.990476,0.907294,0,0.998730,0.898105,0) {1.112428,-1.230002,0,1.131462,-1.235196,0,1.120108,-1.245607,0};
VT (1.006218,0.910035,0,0.997965,0.919224,0,0.990476,0.907294,0) {1.112428,-1.230002,0,1.123497,-1.219736,0,1.131462,-1.235196,0};
VT (0.998730,0.898105,0,0.990476,0.907294,0,0.982987,0.895365,0) {1.120108,-1.245606,0,1.131462,-1.235195,0,1.139501,-1.251015,0};
VT (1.012942,0.943082,0,0.997038,0.940192,0,1.005453,0.931153,0) {1.107807,-1.189857,0,1.126401,-1.194505,0,1.115610,-1.204627,0};
VT (0.997038,0.940192,0,0.989549,0.928262,0,1.005453,0.931153,0) {1.126401,-1.194505,0,1.134562,-1.209470,0,1.115610,-1.204628,0};
VT (0.997038,0.940192,0,0.981134,0.937301,0,0.989549,0.928262,0) {1.126401,-1.194505,0,1.145436,-1.199002,0,1.134562,-1.209470,0};
VT (1.005453,0.931153,0,0.989549,0.928262,0,0.997965,0.919224,0) {1.115610,-1.204627,0,1.134562,-1.209470,0,1.123497,-1.219736,0};
VT (0.981134,0.937301,0,0.973645,0.925371,0,0.989549,0.928262,0) {1.145436,-1.199002,0,1.153959,-1.214159,0,1.134562,-1.209469,0};
VT (0.973645,0.925371,0,0.982061,0.916333,0,0.989549,0.928262,0) {1.153959,-1.214159,0,1.142806,-1.224780,0,1.134562,-1.209469,0};
VT (0.973645,0.925371,0,0.966157,0.913442,0,0.982061,0.916333,0) {1.153959,-1.214158,0,1.162577,-1.229669,0,1.142806,-1.224779,0};
VT (0.989549,0.928262,0,0.982061,0.916333,0,0.997965,0.919224,0) {1.134562,-1.209469,0,1.142806,-1.224780,0,1.123497,-1.219736,0};
VT (0.981134,0.937301,0,0.965230,0.934410,0,0.973645,0.925371,0) {1.145436,-1.199002,0,1.164912,-1.203335,0,1.153959,-1.214158,0};
VT (0.965230,0.934410,0,0.957741,0.922480,0,0.973645,0.925371,0) {1.164912,-1.203334,0,1.173813,-1.218681,0,1.153959,-1.214158,0};
VT (0.965230,0.934410,0,0.949326,0.931519,0,0.957741,0.922480,0) {1.164912,-1.203334,0,1.184839,-1.207488,0,1.173813,-1.218681,0};
VT (0.973645,0.925371,0,0.957741,0.922480,0,0.966157,0.913442,0) {1.153959,-1.214158,0,1.173813,-1.218681,0,1.162577,-1.229669,0};
VT (0.997965,0.919224,0,0.982061,0.916333,0,0.990476,0.907294,0) {1.123497,-1.219736,0,1.142806,-1.224780,0,1.131462,-1.235196,0};
VT (0.982061,0.916333,0,0.974572,0.904403,0,0.990476,0.907294,0) {1.142806,-1.224779,0,1.151138,-1.240450,0,1.131462,-1.235195,0};
VT (0.982061,0.916333,0,0.966157,0.913442,0,0.974572,0.904403,0) {1.142806,-1.224779,0,1.162577,-1.229670,0,1.151138,-1.240450,0};
VT (0.990476,0.907294,0,0.974572,0.904403,0,0.982987,0.895365,0) {1.131462,-1.235195,0,1.151138,-1.240450,0,1.139501,-1.251014,0};
VT (1.012942,0.943082,0,1.004485,0.952085,0,0.997038,0.940192,0) {1.107807,-1.189863,0,1.118381,-1.179929,0,1.126401,-1.194512,0};
VT (1.004485,0.952085,0,0.988541,0.949156,0,0.997038,0.940192,0) {1.118381,-1.179922,0,1.137102,-1.184284,0,1.126401,-1.194505,0};
VT (1.004485,0.952085,0,0.995948,0.961012,0,0.988541,0.949156,0) {1.118381,-1.179929,0,1.128867,-1.169900,0,1.137102,-1.184291,0};
VT (0.997038,0.940192,0,0.988541,0.949156,0,0.981134,0.937301,0) {1.126401,-1.194505,0,1.137101,-1.184285,0,1.145436,-1.199003,0};
VT (0.995948,0.961012,0,0.979964,0.958045,0,0.988541,0.949156,0) {1.128867,-1.169894,0,1.147708,-1.173966,0,1.137102,-1.184284,0};
VT (0.979964,0.958045,0,0.972558,0.946189,0,0.988541,0.949156,0) {1.147708,-1.173966,0,1.156307,-1.188531,0,1.137101,-1.184284,0};
VT (0.979964,0.958045,0,0.963981,0.955077,0,0.972558,0.946189,0) {1.147708,-1.173966,0,1.166986,-1.177865,0,1.156307,-1.188531,0};
VT (0.988541,0.949156,0,0.972558,0.946189,0,0.981134,0.937301,0) {1.137101,-1.184284,0,1.156306,-1.188531,0,1.145436,-1.199002,0};
VT (0.995948,0.961012,0,0.987331,0.969863,0,0.979964,0.958045,0) {1.128867,-1.169900,0,1.139263,-1.159778,0,1.147708,-1.173972,0};
VT (0.987331,0.969863,0,0.971308,0.966857,0,0.979964,0.958045,0) {1.139263,-1.159772,0,1.158220,-1.163552,0,1.147708,-1.173966,0};
VT (0.987331,0.969863,0,0.978636,0.978636,0,0.971308,0.966857,0) {1.139263,-1.159778,0,1.149569,-1.149564,0,1.158220,-1.163558,0};
VT (0.979964,0.958045,0,0.971308,0.966857,0,0.963981,0.955077,0) {1.147708,-1.173966,0,1.158220,-1.163552,0,1.166986,-1.177865,0};
VT (0.981134,0.937301,0,0.972558,0.946189,0,0.965230,0.934410,0) {1.145436,-1.199002,0,1.156307,-1.188531,0,1.164912,-1.203335,0};
VT (0.972558,0.946189,0,0.956654,0.943298,0,0.965230,0.934410,0) {1.156307,-1.188531,0,1.175858,-1.192506,0,1.164912,-1.203335,0};
VT (0.972558,0.946189,0,0.963981,0.955077,0,0.956654,0.943298,0) {1.156307,-1.188531,0,1.166986,-1.177864,0,1.175858,-1.192506,0};
VT (0.965230,0.934410,0,0.956654,0.943298,0,0.949326,0.931519,0) {1.164912,-1.203334,0,1.175858,-1.192506,0,1.184839,-1.207488,0};
VT (0.982987,0.895365,0,0.974572,0.904403,0,0.967245,0.892624,0) {1.139501,-1.251014,0,1.151138,-1.240449,0,1.159359,-1.256278,0};
VT (0.974572,0.904403,0,0.958829,0.901663,0,0.967245,0.892624,0) {1.151137,-1.240449,0,1.171093,-1.245341,0,1.159359,-1.256278,0};
VT (0.974572,0.904403,0,0.966157,0.913442,0,0.958829,0.901663,0) {1.151137,-1.240449,0,1.162577,-1.229669,0,1.171093,-1.245341,0};
VT (0.967245,0.892624,0,0.958829,0.901663,0,0.951502,0.889884,0) {1.159359,-1.256277,0,1.171093,-1.245341,0,1.179696,-1.261382,0};
VT (0.966157,0.913442,0,0.950414,0.910701,0,0.958829,0.901663,0) {1.162577,-1.229669,0,1.182617,-1.234188,0,1.171093,-1.245341,0};
VT (0.950414,0.910701,0,0.943087,0.898922,0,0.958829,0.901663,0) {1.182617,-1.234187,0,1.191520,-1.250061,0,1.171093,-1.245341,0};
VT (0.950414,0.910701,0,0.934672,0.907961,0,0.943087,0.898922,0) {1.182617,-1.234187,0,1.203125,-1.238520,0,1.191520,-1.250061,0};
VT (0.958829,0.901663,0,0.943087,0.898922,0,0.951502,0.889884,0) {1.171093,-1.245341,0,1.191520,-1.250061,0,1.179696,-1.261382,0};
VT (0.966157,0.913442,0,0.957741,0.922480,0,0.950414,0.910701,0) {1.162577,-1.229669,0,1.173813,-1.218681,0,1.182617,-1.234188,0};
VT (0.957741,0.922480,0,0.941999,0.919740,0,0.950414,0.910701,0) {1.173813,-1.218681,0,1.193928,-1.222822,0,1.182617,-1.234188,0};
VT (0.957741,0.922480,0,0.949326,0.931519,0,0.941999,0.919740,0) {1.173813,-1.218681,0,1.184839,-1.207488,0,1.193928,-1.222822,0};
VT (0.950414,0.910701,0,0.941999,0.919740,0,0.934672,0.907961,0) {1.182617,-1.234187,0,1.193928,-1.222822,0,1.203125,-1.238520,0};
VT (0.951502,0.889884,0,0.943087,0.898922,0,0.935759,0.887143,0) {1.179696,-1.261381,0,1.191520,-1.250061,0,1.200524,-1.266313,0};
VT (0.943087,0.898922,0,0.927344,0.896181,0,0.935759,0.887143,0) {1.191520,-1.250061,0,1.212434,-1.254594,0,1.200524,-1.266313,0};
VT (0.943087,0.898922,0,0.934672,0.907961,0,0.927344,0.896181,0) {1.191520,-1.250061,0,1.203125,-1.238519,0,1.212434,-1.254594,0};
VT (0.935759,0.887143,0,0.927344,0.896181,0,0.920017,0.884402,0) {1.200524,-1.266313,0,1.212434,-1.254593,0,1.221851,-1.271056,0};
VT (1.045957,0.906327,0,1.030215,0.903587,0,1.041624,0.895602,0) {1.064633,-1.228681,0,1.082680,-1.234403,0,1.067840,-1.241939,0};
VT (1.030215,0.903587,0,1.025881,0.892862,0,1.041624,0.895602,0) {1.082680,-1.234400,0,1.086128,-1.247938,0,1.067840,-1.241945,0};
VT (1.030215,0.903587,0,1.014472,0.900846,0,1.025881,0.892862,0) {1.082681,-1.234399,0,1.101173,-1.240067,0,1.086128,-1.247938,0};
VT (1.041624,0.895602,0,1.025881,0.892862,0,1.037291,0.884878,0) {1.067840,-1.241946,0,1.086128,-1.247939,0,1.071003,-1.255477,0};
VT (1.014472,0.900846,0,1.010139,0.890121,0,1.025881,0.892862,0) {1.101173,-1.240065,0,1.104858,-1.253832,0,1.086128,-1.247939,0};
VT (1.010139,0.890121,0,1.021548,0.882137,0,1.025881,0.892862,0) {1.104858,-1.253830,0,1.089521,-1.261707,0,1.086128,-1.247939,0};
VT (1.010139,0.890121,0,1.005805,0.879396,0,1.021548,0.882137,0) {1.104858,-1.253829,0,1.108494,-1.267836,0,1.089520,-1.261706,0};
VT (1.025881,0.892862,0,1.021548,0.882137,0,1.037291,0.884878,0) {1.086128,-1.247938,0,1.089521,-1.261707,0,1.071003,-1.255475,0};
VT (1.014472,0.900846,0,0.998730,0.898105,0,1.010139,0.890121,0) {1.101173,-1.240064,0,1.120108,-1.245607,0,1.104858,-1.253831,0};
VT (0.998730,0.898105,0,0.994396,0.887381,0,1.010139,0.890121,0) {1.120108,-1.245607,0,1.124046,-1.259603,0,1.104858,-1.253829,0};
VT (0.998730,0.898105,0,0.982987,0.895365,0,0.994396,0.887381,0) {1.120108,-1.245607,0,1.139501,-1.251014,0,1.124046,-1.259602,0};
VT (1.010139,0.890121,0,0.994396,0.887381,0,1.005805,0.879396,0) {1.104858,-1.253828,0,1.124046,-1.259602,0,1.108494,-1.267836,0};
VT (1.037291,0.884878,0,1.021548,0.882137,0,1.032957,0.874153,0) {1.071003,-1.255473,0,1.089521,-1.261706,0,1.074107,-1.269237,0};
VT (1.021548,0.882137,0,1.017214,0.871412,0,1.032957,0.874153,0) {1.089521,-1.261706,0,1.092857,-1.275712,0,1.074107,-1.269236,0};
VT (1.021548,0.882137,0,1.005805,0.879396,0,1.017214,0.871412,0) {1.089521,-1.261705,0,1.108494,-1.267835,0,1.092857,-1.275712,0};
VT (1.032957,0.874153,0,1.017214,0.871412,0,1.028624,0.863428,0) {1.074107,-1.269235,0,1.092857,-1.275711,0,1.077145,-1.283233,0};
VT (0.982987,0.895365,0,0.978654,0.884640,0,0.994396,0.887381,0) {1.139501,-1.251014,0,1.143700,-1.265246,0,1.124046,-1.259601,0};
VT (0.978654,0.884640,0,0.990063,0.876656,0,0.994396,0.887381,0) {1.143700,-1.265245,0,1.127935,-1.273849,0,1.124046,-1.259600,0};
VT (0.978654,0.884640,0,0.974320,0.873915,0,0.990063,0.876656,0) {1.143700,-1.265244,0,1.147856,-1.279735,0,1.127935,-1.273848,0};
VT (0.994396,0.887381,0,0.990063,0.876656,0,1.005805,0.879396,0) {1.124046,-1.259600,0,1.127935,-1.273849,0,1.108494,-1.267835,0};
VT (0.974320,0.873915,0,0.985729,0.865931,0,0.990063,0.876656,0) {1.147856,-1.279735,0,1.131773,-1.288350,0,1.127935,-1.273847,0};
VT (0.985729,0.865931,0,1.001472,0.868672,0,0.990063,0.876656,0) {1.131773,-1.288350,0,1.112074,-1.282085,0,1.127935,-1.273847,0};
VT (0.985729,0.865931,0,0.997138,0.857947,0,1.001472,0.868672,0) {1.131773,-1.288349,0,1.115597,-1.296589,0,1.112074,-1.282085,0};
VT (0.990063,0.876656,0,1.001472,0.868672,0,1.005805,0.879396,0) {1.127935,-1.273848,0,1.112074,-1.282086,0,1.108494,-1.267834,0};
VT (0.974320,0.873915,0,0.969987,0.863190,0,0.985729,0.865931,0) {1.147856,-1.279733,0,1.151963,-1.294489,0,1.131773,-1.288349,0};
VT (0.969987,0.863190,0,0.981396,0.855206,0,0.985729,0.865931,0) {1.151963,-1.294488,0,1.135554,-1.303112,0,1.131773,-1.288348,0};
VT (0.969987,0.863190,0,0.965653,0.852466,0,0.981396,0.855206,0) {1.151963,-1.294487,0,1.156019,-1.309511,0,1.135554,-1.303110,0};
VT (0.985729,0.865931,0,0.981396,0.855206,0,0.997138,0.857947,0) {1.131773,-1.288348,0,1.135554,-1.303111,0,1.115597,-1.296588,0};
VT (1.005805,0.879396,0,1.001472,0.868672,0,1.017214,0.871412,0) {1.108494,-1.267834,0,1.112074,-1.282086,0,1.092857,-1.275711,0};
VT (1.001472,0.868672,0,1.012881,0.860687,0,1.017214,0.871412,0) {1.112074,-1.282085,0,1.096131,-1.289958,0,1.092857,-1.275710,0};
VT (1.001472,0.868672,0,0.997138,0.857947,0,1.012881,0.860687,0) {1.112074,-1.282085,0,1.115597,-1.296589,0,1.096131,-1.289958,0};
VT (1.017214,0.871412,0,1.012881,0.860687,0,1.028624,0.863428,0) {1.092857,-1.275710,0,1.096131,-1.289958,0,1.077145,-1.283231,0};
VT (0.982987,0.895365,0,0.967245,0.892624,0,0.978654,0.884640,0) {1.139501,-1.251014,0,1.159359,-1.256278,0,1.143700,-1.265246,0};
VT (0.967245,0.892624,0,0.962911,0.881899,0,0.978654,0.884640,0) {1.159359,-1.256277,0,1.163835,-1.270747,0,1.143700,-1.265245,0};
VT (0.967245,0.892624,0,0.951502,0.889884,0,0.962911,0.881899,0) {1.159359,-1.256277,0,1.179696,-1.261382,0,1.163835,-1.270747,0};
VT (0.978654,0.884640,0,0.962911,0.881899,0,0.974320,0.873915,0) {1.143700,-1.265244,0,1.163835,-1.270746,0,1.147856,-1.279735,0};
VT (0.951502,0.889884,0,0.947168,0.879159,0,0.962911,0.881899,0) {1.179696,-1.261381,0,1.184462,-1.276089,0,1.163835,-1.270746,0};
VT (0.947168,0.879159,0,0.958578,0.871175,0,0.962911,0.881899,0) {1.184462,-1.276088,0,1.168270,-1.285481,0,1.163835,-1.270745,0};
VT (0.947168,0.879159,0,0.942835,0.868434,0,0.958578,0.871175,0) {1.184462,-1.276087,0,1.189190,-1.291072,0,1.168270,-1.285480,0};
VT (0.962911,0.881899,0,0.958578,0.871175,0,0.974320,0.873915,0) {1.163835,-1.270745,0,1.168270,-1.285481,0,1.147856,-1.279735,0};
VT (0.951502,0.889884,0,0.935759,0.887143,0,0.947168,0.879159,0) {1.179696,-1.261381,0,1.200524,-1.266313,0,1.184462,-1.276089,0};
VT (0.935759,0.887143,0,0.931426,0.876418,0,0.947168,0.879159,0) {1.200524,-1.266312,0,1.205591,-1.281260,0,1.184462,-1.276088,0};
VT (0.935759,0.887143,0,0.920017,0.884402,0,0.931426,0.876418,0) {1.200524,-1.266312,0,1.221851,-1.271055,0,1.205591,-1.281261,0};
VT (0.947168,0.879159,0,0.931426,0.876418,0,0.942835,0.868434,0) {1.184462,-1.276087,0,1.205591,-1.281259,0,1.189190,-1.291072,0};
VT (0.974320,0.873915,0,0.958578,0.871175,0,0.969987,0.863190,0) {1.147856,-1.279734,0,1.168270,-1.285480,0,1.151963,-1.294490,0};
VT (0.958578,0.871175,0,0.954244,0.860450,0,0.969987,0.863190,0) {1.168270,-1.285478,0,1.172661,-1.300489,0,1.151963,-1.294488,0};
